

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
050.545  000.038  000.038: require('nvim-tree.explorer.common')
050.600  000.028  000.028: require('nvim-tree.explorer.node-builders')
050.670  000.069  000.069: require('nvim-tree.explorer.sorters')
050.705  000.033  000.033: require('nvim-tree.explorer.filters')
050.808  000.072  000.072: require('nvim-tree.view')
050.812  000.106  000.034: require('nvim-tree.live-filter')
050.814  000.267  000.031: require('nvim-tree.explorer.explore')
050.841  000.026  000.026: require('nvim-tree.explorer.reload')
050.843  000.663  000.036: require('nvim-tree.explorer')
050.845  001.770  000.021: require('nvim-tree.core')
050.876  000.029  000.029: require('nvim-tree.diagnostics')
050.903  000.026  000.026: require('nvim-tree.renderer.components.padding')
050.929  000.025  000.025: require('nvim-tree.renderer.components.icons')
050.958  000.028  000.028: require('nvim-tree.renderer.components.full-name')
050.984  000.025  000.025: require('nvim-tree.renderer.help')
051.021  000.036  000.036: require('nvim-tree.renderer.components.git')
051.058  000.036  000.036: require('nvim-tree.renderer.builder')
051.087  000.028  000.028: require('nvim-tree.marks')
051.092  002.042  000.039: require('nvim-tree.renderer')
051.121  000.026  000.026: require('nvim-tree.actions.tree-modifiers.collapse-all')
051.157  000.034  000.034: require('nvim-tree.actions.root.dir-up')
051.201  000.043  000.043: require('nvim-tree.actions.root.change-dir')
051.255  000.051  000.051: require('nvim-tree.actions.reloaders.reloaders')
051.319  000.042  000.042: require('nvim-tree.actions.finders.find-file')
051.321  002.298  000.059: require('nvim-tree.lib')
051.402  000.080  000.080: require('nvim-tree.colors')
051.467  000.063  000.063: require('nvim-tree.legacy')
051.532  000.064  000.064: require('nvim-tree.actions.fs.copy-paste')
051.621  000.036  000.036: require('nvim-tree.actions.tree-modifiers.expand-all')
051.656  000.034  000.034: require('nvim-tree.actions.tree-modifiers.toggles')
051.699  000.039  000.039: require('nvim-tree.actions.fs.create-file')
051.737  000.036  000.036: require('nvim-tree.actions.fs.rename-file')
051.786  000.047  000.047: require('nvim-tree.actions.fs.trash')
051.823  000.036  000.036: require('nvim-tree.actions.fs.remove-file')
051.857  000.032  000.032: require('nvim-tree.actions.moves.parent')
051.890  000.031  000.031: require('nvim-tree.actions.moves.sibling')
051.924  000.032  000.032: require('nvim-tree.actions.moves.item')
051.981  000.052  000.052: require('nvim-tree.actions.finders.search-node')
052.016  000.033  000.033: require('nvim-tree.actions.node.run-command')
052.046  000.028  000.028: require('nvim-tree.actions.node.file-popup')
052.090  000.042  000.042: require('nvim-tree.actions.node.system-open')
052.116  000.024  000.024: require('nvim-tree.marks.bulk-move')
052.119  000.575  000.074: require('nvim-tree.actions.dispatch')
052.134  003.188  000.109: require('nvim-tree')
054.599  000.152  000.152: require('nvim-tree.actions')
054.666  000.060  000.060: require('nvim-tree.actions.node.open-file')
055.703  000.045  000.045: require('nvim-tree.marks.navigation')
055.706  000.121  000.075: require('nvim-tree.api')
055.728  000.195  000.074: require('nvim-tree.keymap')
057.459  000.084  000.084: require('indent_blankline/utils')
057.462  000.159  000.074: require('indent_blankline')
057.604  000.063  000.063: require('illuminate')
057.658  000.051  000.051: require('illuminate.config')
057.758  000.044  000.044: require('luasnip.loaders.util')
057.763  000.088  000.045: require('luasnip.loaders.from_lua')
057.967  000.042  000.042: require('luasnip.nodes.snippetProxy')
057.974  000.090  000.048: require('luasnip.loaders.from_vscode')
063.395  000.134  000.134: require('luasnip.loaders.from_snipmate')
064.212  000.087  000.087: require('lir')
064.769  000.441  000.441: require('alpha')
065.276  000.243  000.243: require('nvim-autopairs._log')
065.413  000.135  000.135: require('nvim-autopairs.utils')
065.818  000.200  000.200: require('nvim-autopairs.conds')
065.840  000.329  000.129: require('nvim-autopairs.rule')
065.841  000.426  000.098: require('nvim-autopairs.rules.basic')
065.892  001.015  000.211: require('nvim-autopairs')
066.194  000.139  000.139: require('nvim-autopairs.fastwrap')
066.723  000.072  000.072: require('nvim-autopairs.ts-conds')
066.731  000.181  000.109: require('nvim-autopairs.rules.ts_basic')
066.940  000.208  000.208: require('vim.treesitter.highlighter')
067.943  000.104  000.104: require('nvim-autopairs.completion.handlers')
067.962  000.225  000.121: require('nvim-autopairs.completion.cmp')
073.380  000.027  000.027: require('dap.utils')
073.419  000.139  000.112: require('dap')
073.629  000.040  000.040: require('dapui.config')
073.632  000.076  000.036: require('dapui.util')
073.683  000.031  000.031: require('dapui.render.canvas')
073.706  000.022  000.022: require('dapui.render.loop')
073.707  000.074  000.021: require('dapui.render')
073.744  000.036  000.036: require('dapui.windows.layout')
073.746  000.287  000.102: require('dapui.windows')
073.752  000.331  000.044: require('dapui')
074.134  000.120  000.120: require('dapui.config.highlights')
074.235  000.043  000.043: require('dapui.state')
074.319  000.027  000.027: require('dapui.components.variables')
074.322  000.057  000.031: require('dapui.components.hover')
074.323  000.081  000.023: require('dapui.elements.hover')
074.350  000.024  000.024: require('dapui.elements.console')
074.373  000.021  000.021: require('dapui.elements.watches')
074.401  000.026  000.026: require('dapui.components.watches')
074.447  000.021  000.021: require('dapui.elements.stacks')
074.603  000.037  000.037: require('dapui.components.frames')
074.605  000.156  000.119: require('dapui.components.threads')
074.658  000.044  000.044: require('dapui.elements.breakpoints')
074.730  000.024  000.024: require('dapui.components.buf_breakpoints')
074.732  000.072  000.047: require('dapui.components.breakpoints')
074.754  000.018  000.018: require('dapui.elements.scopes')
074.775  000.019  000.019: require('dapui.components.scopes')
074.808  000.031  000.031: require('dapui.elements.repl')
075.245  000.044  000.044: require('nvim-navic')
075.326  000.024  000.024: require('dap.log')
075.406  000.038  000.038: require('project_nvim.config')
075.453  000.020  000.020: require('project_nvim.utils.path')
075.457  000.050  000.029: require('project_nvim.utils.history')
075.458  000.110  000.022: require('project_nvim')
075.556  000.024  000.024: require('project_nvim.utils.globtopattern')
075.622  000.029  000.029: require('project_nvim.project')
077.142  000.047  000.047: require('telescope._extensions.projects')
077.259  000.082  000.082: require('fzf_lib')
077.262  000.115  000.033: require('telescope._extensions.fzf')
077.307  028.740  020.642: sourcing /home/jonatas/.config/lvim/plugin/packer_compiled.lua
077.575  000.035  000.035: sourcing /usr/share/nvim/runtime/plugin/man.lua
077.590  001.254: loading rtp plugins
078.117  000.143  000.143: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
078.385  000.047  000.047: require('indent_blankline.commands')
078.436  000.189  000.142: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
078.533  000.034  000.034: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/lir.nvim/plugin/lir.vim
078.662  000.034  000.034: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nlsp-settings.nvim/plugin/nlspsetting.vim
078.799  000.026  000.026: require('cmp.utils.highlight')
078.982  000.230  000.204: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
079.090  000.050  000.050: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-dap/plugin/dap.lua
079.208  000.051  000.051: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
079.587  000.305  000.305: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
079.660  000.029  000.029: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
079.741  000.021  000.021: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
080.012  000.157  000.157: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
080.278  000.026  000.026: require('illuminate.util')
080.300  000.019  000.019: require('illuminate.reference')
080.302  000.074  000.029: require('illuminate.highlight')
080.306  000.113  000.039: require('illuminate.engine')
080.458  000.393  000.280: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/vim-illuminate/plugin/illuminate.vim
080.595  001.369: loading packages
080.804  000.020  000.020: require('cmp_buffer.timer')
080.808  000.048  000.028: require('cmp_buffer.buffer')
080.810  000.076  000.028: require('cmp_buffer.source')
080.811  000.101  000.025: require('cmp_buffer')
080.829  000.134  000.033: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
080.881  000.020  000.020: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
080.959  000.039  000.039: require('cmp_path')
080.968  000.058  000.019: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
081.058  000.030  000.030: require('cmp_luasnip')
081.076  000.076  000.047: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
081.098  000.216: loading after plugins
081.107  000.009: inits 3
082.308  001.201: reading ShaDa
083.439  000.664  000.664: require('vim.filetype')
084.407  000.143  000.143: sourcing /usr/share/nvim/runtime/ftplugin/rust.vim
085.213  000.042  000.042: require('lvim.lsp.manager')
085.817  000.044  000.044: require('lspconfig.server_configurations.rust_analyzer')
190.577  000.076  000.076: require('vim.uri')
192.055  106.901  106.739: sourcing /home/jonatas/.local/share/lunarvim/site/after/ftplugin/rust.lua
192.477  000.119  000.119: sourcing /usr/share/nvim/runtime/indent/rust.vim
192.689  000.088  000.088: require('null-ls.client')
193.438  000.456  000.456: sourcing /usr/share/nvim/runtime/syntax/rust.vim
199.051  000.065  000.065: require('nvim-treesitter.indent')
199.382  000.044  000.044: require('nvim-treesitter.highlight')
205.882  000.040  000.040: require('nvim-treesitter.locals')
205.885  000.107  000.067: require('illuminate.providers.treesitter')
206.115  000.040  000.040: require('packer.load')
207.035  000.029  000.029: require('lsp-inlayhints.config')
207.096  000.022  000.022: require('lsp-inlayhints.utils')
207.164  000.018  000.018: require('lsp-inlayhints.store')
207.165  000.069  000.051: require('lsp-inlayhints.adapter')
207.182  000.144  000.053: require('lsp-inlayhints.core')
207.184  000.220  000.048: require('lsp-inlayhints')
207.402  000.024  000.024: require('Comment.config')
207.493  000.056  000.056: require('Comment.ft')
207.497  000.093  000.037: require('Comment.utils')
207.520  000.022  000.022: require('Comment.opfunc')
207.541  000.020  000.020: require('Comment.extra')
207.544  000.203  000.044: require('Comment.api')
207.655  000.334  000.131: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/Comment.nvim/plugin/Comment.lua
207.769  000.023  000.023: require('Comment')
208.033  000.024  000.024: require('gitsigns.async')
208.057  000.022  000.022: require('gitsigns.status')
208.137  000.031  000.031: require('gitsigns.debug')
208.175  000.037  000.037: require('gitsigns.util')
208.225  000.025  000.025: require('gitsigns.uv')
208.227  000.051  000.026: require('gitsigns.subprocess')
208.344  000.019  000.019: require('gitsigns.message')
208.354  000.080  000.061: require('gitsigns.config')
208.379  000.024  000.024: require('gitsigns.signs.base')
208.381  000.125  000.021: require('gitsigns.signs')
208.384  000.156  000.031: require('gitsigns.hunks')
208.389  000.331  000.056: require('gitsigns.git')
208.448  000.019  000.019: require('gitsigns.cache')
208.469  000.020  000.020: require('gitsigns.debounce')
208.488  000.018  000.018: require('gitsigns.diff')
208.495  000.105  000.049: require('gitsigns.manager')
208.525  000.029  000.029: require('gitsigns.highlight')
208.530  000.570  000.059: require('gitsigns')
209.762  000.039  000.039: require('gitsigns.signs.vimfn')
211.595  000.057  000.057: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/todo-comments.nvim/plugin/todo.vim
211.864  000.027  000.027: require('todo-comments.util')
211.878  000.104  000.077: require('todo-comments.config')
211.945  000.040  000.040: require('todo-comments.highlight')
211.946  000.067  000.027: require('todo-comments.jump')
211.948  000.229  000.058: require('todo-comments')
212.282  000.022  000.022: require('diffview.lazy')
212.337  000.053  000.053: require('diffview.oop')
212.348  000.114  000.040: require('diffview.events')
212.353  000.150  000.036: require('diffview.bootstrap')
212.368  000.198  000.048: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/diffview.nvim/plugin/diffview.lua
212.675  000.028  000.028: require('gitblame.utils')
212.678  000.052  000.024: require('gitblame.git')
212.729  000.026  000.026: require('lua-timeago/languages/en')
212.730  000.051  000.025: require('lua-timeago')
212.736  000.155  000.052: require('gitblame')
212.779  000.275  000.121: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/git-blame.nvim/plugin/gitblame.vim
213.558  000.173  000.173: require('vim.filetype.detect')
214.130  000.032  000.032: require('ts_context_commentstring')
214.258  000.168  000.136: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
215.229  000.035  000.035: require('lvim.utils.functions')
215.549  000.024  000.024: require('toggleterm.lazy')
215.574  000.022  000.022: require('toggleterm.constants')
215.649  000.074  000.074: require('toggleterm.terminal')
215.654  000.199  000.079: require('toggleterm')
215.721  000.025  000.025: require('toggleterm.colors')
215.749  000.027  000.027: require('toggleterm.utils')
215.755  000.099  000.047: require('toggleterm.config')
215.955  000.039  000.039: require('toggleterm.commandline')
216.110  000.011  000.011: sourcing /home/jonatas/.local/share/lunarvim/site/pack/packer/opt/which-key.nvim/plugin/which-key.vim
216.309  000.026  000.026: require('which-key.util')
216.311  000.047  000.021: require('which-key.tree')
216.352  000.039  000.039: require('which-key.config')
216.363  000.140  000.053: require('which-key.keys')
216.365  000.171  000.031: require('which-key')
216.661  000.020  000.020: require('bufferline.lazy')
216.701  000.035  000.035: require('bufferline.constants')
216.738  000.035  000.035: require('bufferline.commands')
216.743  000.149  000.058: require('bufferline')
216.789  000.044  000.044: require('bufferline.utils')
216.851  000.059  000.059: require('bufferline.config')
216.923  000.058  000.058: require('bufferline.groups')
216.959  000.021  000.021: require('bufferline.colors')
217.044  000.039  000.039: require('bufferline.highlights')
217.628  000.037  000.037: require('bufferline.hover')
217.739  000.077  000.077: require('bufferline.ui')
218.498  000.051  000.051: require('lir.float.curdir_window')
218.502  000.098  000.047: require('lir.float')
220.158  025.798: opening buffers
221.784  000.229  000.229: require('bufferline.state')
221.801  001.414: BufEnter autocommands
221.804  000.003: editing files in windows
225.394  000.075  000.075: require('illuminate.providers.lsp')
225.638  000.069  000.069: require('which-key.plugins')
225.704  000.063  000.063: require('which-key.plugins.presets')
225.761  000.055  000.055: require('which-key.plugins.presets.misc')
225.837  000.074  000.074: require('which-key.plugins.spelling')
225.891  000.051  000.051: require('which-key.mappings')
226.016  000.030  000.030: require('which-key.colors')
232.761  010.539: VimEnter autocommands
232.766  000.005: UIEnter autocommands
237.554  004.644  004.644: sourcing /usr/share/nvim/runtime/autoload/provider/clipboard.vim
237.575  000.165: before starting main loop
258.496  020.922: first screen update
258.501  000.004: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- NVIM STARTING ---
000.140  000.131: event init
000.274  000.134: early init
000.355  000.080: locale set
000.415  000.060: init first window
000.865  000.450: inits 1
000.879  000.015: window checked
000.885  000.005: parsing arguments
001.200  000.046  000.046: require('vim.shared')
001.266  000.024  000.024: require('vim._meta')
001.267  000.065  000.041: require('vim._editor')
001.268  000.135  000.024: require('vim._init_packages')
001.269  000.249: init lua interpreter
001.295  000.025: expanding arguments
001.327  000.032: inits 2
001.503  000.177: init highlight
001.504  000.001: waiting for UI
002.836  001.332: done waiting for UI
002.848  000.012: init screen for UI
002.951  000.102: init default mappings
002.979  000.028: init default autocommands
003.371  000.048  000.048: sourcing /usr/share/nvim/runtime/ftplugin.vim
003.399  000.017  000.017: sourcing /usr/share/nvim/runtime/indent.vim
004.039  000.111  000.111: require('lvim.core.log')
004.041  000.169  000.058: require('lvim.utils.modules')
004.043  000.512  000.343: require('lvim.bootstrap')
011.808  006.970  006.970: require('lvim.impatient')
012.006  000.074  000.074: require('lvim.utils')
012.010  000.196  000.122: require('lvim.config')
012.213  000.022  000.022: require('lvim.utils.table')
012.216  000.062  000.040: require('lvim.lsp.utils')
012.370  000.153  000.153: require('lvim.icons')
012.372  000.361  000.146: require('lvim.config.defaults')
012.602  000.047  000.047: require('lvim.keymappings')
012.609  000.004  000.004: require('vim.keymap')
013.049  000.106  000.106: require('lvim.core.builtins')
013.088  000.036  000.036: require('lvim.core.theme')
013.156  000.065  000.065: require('lvim.core.which-key')
013.631  000.024  000.024: require('plenary.tbl')
013.635  000.080  000.056: require('plenary.vararg.rotate')
013.636  000.123  000.044: require('plenary.vararg')
013.658  000.021  000.021: require('plenary.errors')
013.694  000.035  000.035: require('plenary.functional')
013.697  000.263  000.085: require('plenary.async.async')
013.725  000.027  000.027: require('plenary.async.structs')
013.730  000.363  000.073: require('plenary.async.control')
014.001  000.031  000.031: require('plenary.bit')
014.024  000.014  000.014: require('ffi')
014.035  000.115  000.070: require('plenary.path')
014.040  000.145  000.030: require('plenary.strings')
014.063  000.023  000.023: require('telescope.deprecated')
014.270  000.149  000.149: require('plenary.log')
014.284  000.182  000.033: require('telescope.log')
014.384  000.052  000.052: require('plenary.job')
014.410  000.024  000.024: require('telescope.state')
014.415  000.130  000.054: require('telescope.utils')
014.419  000.355  000.043: require('telescope.sorters')
014.463  000.034  000.034: require('vim.inspect')
014.699  000.004  000.004: require('vim.F')
015.763  001.922  001.362: require('telescope.config')
015.837  000.029  000.029: require('plenary.window.border')
015.858  000.020  000.020: require('plenary.window')
015.877  000.018  000.018: require('plenary.popup.utils')
015.879  000.113  000.046: require('plenary.popup')
015.902  000.023  000.023: require('telescope.pickers.scroller')
015.928  000.025  000.025: require('telescope.actions.state')
015.950  000.021  000.021: require('telescope.actions.utils')
016.004  000.030  000.030: require('telescope.actions.mt')
016.014  000.064  000.034: require('telescope.actions.set')
016.066  000.030  000.030: require('telescope.config.resolve')
016.067  000.052  000.021: require('telescope.pickers.entry_display')
016.092  000.024  000.024: require('telescope.from_entry')
016.193  002.463  000.220: require('telescope.actions')
016.300  000.082  000.082: require('telescope.make_entry')
016.381  000.023  000.023: require('plenary.async.util')
016.382  000.041  000.018: require('plenary.async.tests')
016.383  000.062  000.021: require('plenary.async')
016.385  000.084  000.022: require('telescope.finders.async_static_finder')
016.445  000.017  000.017: require('plenary.class')
016.476  000.072  000.055: require('telescope._')
016.478  000.092  000.020: require('telescope.finders.async_oneshot_finder')
016.499  000.020  000.020: require('telescope.finders.async_job_finder')
016.502  000.307  000.029: require('telescope.finders')
016.606  000.020  000.020: require('telescope._extensions')
016.608  000.041  000.021: require('telescope')
016.632  000.023  000.023: require('telescope.debounce')
016.680  000.047  000.047: require('telescope.mappings')
016.705  000.024  000.024: require('telescope.pickers.highlights')
016.726  000.020  000.020: require('telescope.pickers.window')
016.777  000.020  000.020: require('telescope.algos.linked_list')
016.779  000.052  000.032: require('telescope.entry_manager')
016.806  000.026  000.026: require('telescope.pickers.multi')
016.817  000.314  000.081: require('telescope.pickers')
016.822  003.537  000.090: require('telescope.builtin.__lsp')
016.834  003.635  000.098: require('telescope.builtin')
016.859  000.024  000.024: require('telescope.themes')
016.900  000.021  000.021: require('telescope.previewers.previewer')
016.955  000.054  000.054: require('telescope.previewers.term_previewer')
017.062  000.018  000.018: require('plenary.context_manager')
017.301  000.029  000.029: require('nvim-treesitter.utils')
017.436  000.017  000.017: require('vim.treesitter.language')
017.441  000.048  000.031: require('vim.treesitter.query')
017.469  000.027  000.027: require('vim.treesitter.languagetree')
017.508  000.141  000.066: require('vim.treesitter')
017.599  000.297  000.156: require('nvim-treesitter.parsers')
017.729  000.029  000.029: require('nvim-treesitter.ts_utils')
017.732  000.052  000.023: require('nvim-treesitter.tsrange')
017.751  000.018  000.018: require('nvim-treesitter.caching')
017.756  000.101  000.031: require('nvim-treesitter.query')
017.773  000.151  000.050: require('nvim-treesitter.configs')
017.775  000.176  000.025: require('nvim-treesitter.info')
017.826  000.050  000.050: require('nvim-treesitter.shell_command_selectors')
017.851  000.770  000.219: require('nvim-treesitter.install')
017.873  000.021  000.021: require('nvim-treesitter.statusline')
017.899  000.025  000.025: require('nvim-treesitter.query_predicates')
017.900  000.836  000.021: require('nvim-treesitter')
017.903  000.883  000.028: require('telescope.previewers.utils')
018.701  000.797  000.797: require('plenary.filetype')
018.789  000.086  000.086: require('plenary.scandir')
018.832  001.876  000.111: require('telescope.previewers.buffer_previewer')
018.835  001.975  000.024: require('telescope.previewers')
018.838  005.675  000.042: require('lvim.core.telescope.custom-finders')
019.067  000.218  000.218: require('vim.diagnostic')
019.407  000.117  000.117: require('vim.lsp.log')
019.693  000.284  000.284: require('vim.lsp.protocol')
019.880  000.111  000.111: require('vim.lsp._snippet')
019.912  000.031  000.031: require('vim.highlight')
019.928  000.234  000.092: require('vim.lsp.util')
019.939  000.782  000.148: require('vim.lsp.handlers')
020.197  000.257  000.257: require('vim.lsp.rpc')
020.277  000.078  000.078: require('vim.lsp.sync')
020.568  000.286  000.286: require('vim.lsp.buf')
020.683  000.114  000.114: require('vim.lsp.diagnostic')
020.789  000.105  000.105: require('vim.lsp.codelens')
020.950  001.880  000.258: require('vim.lsp')
021.116  000.138  000.138: require('lvim.core.gitsigns')
021.181  000.057  000.057: require('lvim.core.cmp')
021.275  000.017  000.017: require('cmp.utils.debug')
021.345  000.051  000.051: require('cmp.utils.char')
021.350  000.074  000.023: require('cmp.utils.str')
021.370  000.019  000.019: require('cmp.utils.pattern')
021.441  000.023  000.023: require('cmp.utils.misc')
021.458  000.016  000.016: require('cmp.utils.buffer')
021.482  000.023  000.023: require('cmp.utils.api')
021.485  000.096  000.034: require('cmp.utils.keymap')
021.488  000.117  000.021: require('cmp.utils.feedkeys')
021.512  000.023  000.023: require('cmp.utils.async')
021.607  000.019  000.019: require('cmp.types.cmp')
021.655  000.031  000.031: require('cmp.types.lsp')
021.672  000.016  000.016: require('cmp.types.vim')
021.673  000.134  000.069: require('cmp.types')
021.692  000.018  000.018: require('cmp.utils.cache')
021.694  000.180  000.029: require('cmp.context')
021.771  000.031  000.031: require('cmp.config.mapping')
021.818  000.023  000.023: require('cmp.config.compare')
021.819  000.046  000.023: require('cmp.config.default')
021.842  000.123  000.046: require('cmp.config')
022.098  000.020  000.020: require('cmp.matcher')
022.103  000.260  000.239: require('cmp.entry')
022.107  000.412  000.030: require('cmp.source')
022.161  000.018  000.018: require('cmp.utils.event')
022.217  000.034  000.034: require('cmp.utils.window')
022.219  000.057  000.023: require('cmp.view.docs_view')
022.275  000.025  000.025: require('cmp.utils.autocmd')
022.280  000.060  000.035: require('cmp.view.custom_entries_view')
022.311  000.029  000.029: require('cmp.view.wildmenu_entries_view')
022.343  000.031  000.031: require('cmp.view.native_entries_view')
022.366  000.022  000.022: require('cmp.view.ghost_text_view')
022.371  000.263  000.046: require('cmp.view')
022.473  001.260  000.154: require('cmp.core')
022.605  000.022  000.022: require('cmp.config.sources')
022.626  000.019  000.019: require('cmp.config.window')
022.657  001.474  000.172: require('cmp')
022.780  000.021  000.021: require('luasnip.session')
022.816  000.035  000.035: require('luasnip.util.util')
022.836  000.019  000.019: require('luasnip.util.types')
022.876  000.019  000.019: require('luasnip.util.ext_opts')
022.879  000.042  000.022: require('luasnip.nodes.util')
022.911  000.031  000.031: require('luasnip.util.events')
022.916  000.181  000.034: require('luasnip.nodes.node')
023.048  000.022  000.022: require('luasnip.util.extend_decorator')
023.052  000.135  000.113: require('luasnip.nodes.insertNode')
023.098  000.045  000.045: require('luasnip.nodes.textNode')
023.123  000.024  000.024: require('luasnip.util.mark')
023.458  000.304  000.304: require('luasnip.util._builtin_vars')
023.565  000.440  000.136: require('luasnip.util.environ')
023.591  000.025  000.025: require('luasnip.util.pattern_tokenizer')
023.610  000.018  000.018: require('luasnip.util.dict')
023.637  000.026  000.026: require('luasnip.session.snippet_collection')
023.679  000.986  000.092: require('luasnip.nodes.snippet')
023.722  000.019  000.019: require('luasnip.loaders._caches')
023.759  000.035  000.035: require('luasnip.util.path')
023.778  000.097  000.043: require('luasnip.loaders')
023.844  000.058  000.058: require('luasnip.nodes.functionNode')
023.897  000.051  000.051: require('luasnip.nodes.choiceNode')
023.929  000.031  000.031: require('luasnip.nodes.dynamicNode')
023.967  000.037  000.037: require('luasnip.nodes.restoreNode')
024.033  000.021  000.021: require('luasnip.util.parser.neovim_ast')
024.357  000.018  000.018: require('luasnip.util.directed_graph')
024.360  000.372  000.333: require('luasnip.util.parser.ast_utils')
024.398  000.017  000.017: require('luasnip.util.functions')
024.401  000.040  000.023: require('luasnip.util.parser.ast_parser')
024.447  000.045  000.045: require('luasnip.util.parser.neovim_parser')
024.469  000.021  000.021: require('luasnip.util.str')
024.472  000.503  000.025: require('luasnip.util.parser')
024.521  000.021  000.021: require('luasnip.extras.filetype_functions')
024.550  000.018  000.018: require('luasnip.nodes.absolute_indexer')
024.574  000.024  000.024: require('luasnip.extras')
024.599  000.022  000.022: require('luasnip.extras.fmt')
024.686  000.020  000.020: require('luasnip.extras.conditions')
024.705  000.019  000.019: require('luasnip.extras.conditions.show')
024.708  000.080  000.042: require('luasnip.extras.conditions.expand')
024.709  000.110  000.029: require('luasnip.extras.expand_conditions')
024.730  000.020  000.020: require('luasnip.extras.postfix')
024.919  000.446  000.232: require('luasnip.config')
024.921  002.263  000.054: require('luasnip')
025.265  000.036  000.036: require('lvim.core.dap')
025.301  000.030  000.030: require('lvim.core.terminal')
025.350  000.031  000.031: require('lvim.core.telescope')
025.420  000.033  000.033: require('lvim.core.treesitter')
025.459  000.036  000.036: require('lvim.core.nvimtree')
025.508  000.028  000.028: require('lvim.core.lir')
025.710  000.157  000.157: require('nvim-web-devicons')
025.729  000.018  000.018: require('lir.utils')
025.731  000.196  000.022: require('lir.devicons')
025.751  000.019  000.019: require('lir.history')
025.785  000.033  000.033: require('lir.config')
025.816  000.030  000.030: require('lir.mappings')
025.840  000.023  000.023: require('lir.highlight')
025.866  000.025  000.025: require('lir.smart_cursor')
025.889  000.022  000.022: require('lir.context')
025.908  000.018  000.018: require('lir.vim')
025.911  000.402  000.036: require('lir')
025.960  000.048  000.048: require('lir.actions')
025.990  000.029  000.029: require('lir.mark.actions')
026.052  000.021  000.021: require('lir.clipboard')
026.075  000.022  000.022: require('lir.mark.utils')
026.078  000.087  000.044: require('lir.clipboard.actions')
026.130  000.027  000.027: require('lvim.core.illuminate')
026.158  000.026  000.026: require('lvim.core.indentlines')
026.198  000.038  000.038: require('lvim.core.breadcrumbs')
026.231  000.025  000.025: require('lvim.core.project')
026.270  000.037  000.037: require('lvim.core.bufferline')
026.302  000.028  000.028: require('lvim.core.autopairs')
026.334  000.027  000.027: require('lvim.core.comment')
026.361  000.026  000.026: require('ts_context_commentstring.integrations.comment_nvim')
026.388  000.024  000.024: require('lvim.core.lualine')
026.415  000.026  000.026: require('lvim.core.alpha')
026.456  000.040  000.040: require('lvim.core.alpha.dashboard')
026.483  000.026  000.026: require('lvim.core.alpha.startify')
026.511  000.026  000.026: require('lvim.interface.text')
026.543  000.031  000.031: require('lvim.utils.git')
028.568  000.026  000.026: require('structlog.level')
028.573  000.059  000.033: require('structlog.logger')
028.628  000.024  000.024: require('structlog.formatters.format')
028.656  000.026  000.026: require('structlog.formatters.format_colorizer')
028.657  000.082  000.032: require('structlog.formatters')
028.706  000.023  000.023: require('structlog.processors.timestamper')
028.730  000.023  000.023: require('structlog.processors.stack_writer')
028.765  000.034  000.034: require('structlog.processors.namer')
028.766  000.108  000.028: require('structlog.processors')
028.829  000.019  000.019: require('structlog.formatters.key_value')
028.831  000.042  000.023: require('structlog.sinks.console')
028.852  000.020  000.020: require('structlog.sinks.nvim_notify')
